GRE Score,TOEFL Score,University Rating,SOP,LOR,CGPA,Research,Chance of Admit,GRE_x_CGPA,TOEFL_x_CGPA,GRE_x_TOEFL,Research_x_CGPA,SOP_x_LOR,UnivRating_x_CGPA,GRE_squared,CGPA_squared,TOEFL_squared,CGPA_cubed,GRE_sqrt,Academic_Score,Application_Strength,Profile_Strength,Test_Score_Avg,SOP_to_LOR_ratio,GRE_to_TOEFL_ratio,CGPA_Achievement,Test_Performance,CGPA_Category,GRE_Category,TOEFL_Category,High_Achiever,Mean_All_Scores,Score_Consistency,Total_Weighted_Score
304,100,1,3.0,1.5,8.43,0,0.34,2562.72,843.0,30400,0.0,4.5,8.43,92416,71.0649,10000,599.077107,17.435595774162696,85.84745098039215,40.0,63.50847058823529,86.37254901960785,2.0,3.04,0.843,0.525,2,0,1,0,0.6117418300653595,0.22169068982051313,107.805
297,98,3,2.0,4.0,7.7,0,0.34,2286.9,754.6,29106,0.0,8.0,23.1,88209,59.290000000000006,9604,456.533,17.233687939614086,81.79019607843138,60.00000000000001,67.07411764705883,84.50980392156863,0.5,3.0306122448979593,0.77,0.45625000000000004,1,0,0,0,0.710032679738562,0.16940543742723127,104.80000000000001
303,95,1,1.5,3.5,9.27,1,0.36,2808.81,880.65,28785,9.27,5.25,9.27,91809,85.93289999999999,9025,796.5979829999999,17.406895185529212,88.0628431372549,43.99999999999999,76.03770588235294,84.1421568627451,0.42857142857142855,3.1894736842105265,0.9269999999999999,0.45625,3,0,0,0,0.6349738562091503,0.2254183300993743,111.04499999999999
312,117,2,2.0,2.0,8.6,1,0.45,2683.2,1006.1999999999999,36504,8.6,4.0,17.2,97344,73.96,13689,636.0559999999999,17.663521732655695,90.89264705882354,40.00000000000001,76.53558823529413,94.63235294117646,1.0,2.6666666666666665,0.86,0.7875000000000001,2,1,3,0,0.6587745098039215,0.2561409376316013,113.55
329,112,3,1.5,1.5,8.78,0,0.55,2888.62,983.3599999999999,36848,0.0,2.25,26.339999999999996,108241,77.0884,12544,676.8361519999999,18.138357147217054,92.32098039215686,36.0,66.19258823529411,95.04901960784314,1.0,2.9375,0.8779999999999999,0.83125,2,3,3,1,0.6631633986928104,0.30816691692809234,115.57999999999998
310,109,2,4.0,1.5,9.29,0,0.51,2879.8999999999996,1012.6099999999999,33790,0.0,6.0,18.58,96100,86.30409999999999,11881,801.7650889999998,17.60681686165901,91.78009803921567,52.0,70.6680588235294,91.00490196078431,2.6666666666666665,2.8440366972477062,0.9289999999999999,0.675,3,1,2,0,0.7081830065359478,0.23929654416157783,114.11499999999998
305,104,3,2.5,4.5,8.04,0,0.43,2452.2,836.1599999999999,31720,0.0,11.25,24.119999999999997,93025,64.64159999999998,10816,519.7184639999998,17.46424919657298,85.22372549019607,68.0,71.53423529411765,88.18627450980392,0.5555555555555556,2.9326923076923075,0.8039999999999999,0.58125,2,1,1,0,0.7612875816993463,0.1507796610108547,108.98999999999998
334,102,5,1.0,2.0,9.66,0,0.64,3226.44,985.32,34068,0.0,2.0,48.3,111556,93.3156,10404,901.4286960000001,18.275666882497067,94.27235294117646,44.00000000000001,69.76341176470588,91.61764705882352,0.5,3.2745098039215685,0.966,0.7375,3,3,1,0,0.7330588235294119,0.31966005645920437,118.66
307,120,4,5.0,2.5,8.46,1,0.62,2597.2200000000003,1015.2,36840,8.46,12.5,33.84,94249,71.57160000000002,14400,605.4957360000002,17.52141546793523,90.4429411764706,76.00000000000001,87.06576470588236,95.1470588235294,2.0,2.558333333333333,0.8460000000000001,0.79375,2,1,3,0,0.8414901960784312,0.1845635630045306,114.76
336,115,5,4.5,2.0,7.29,1,0.71,2449.44,838.35,38640,7.29,9.0,36.45,112896,53.1441,13225,387.42048900000003,18.33030277982336,87.70656862745099,72.0,84.22394117647059,97.32843137254903,2.25,2.9217391304347826,0.729,0.9125,1,3,3,0,0.8292614379084968,0.2169901343393638,115.465
313,95,2,4.5,2.5,8.97,1,0.51,2807.61,852.1500000000001,29735,8.97,11.25,17.94,97969,80.46090000000001,9025,721.7342730000001,17.69180601295413,87.89225490196077,64.00000000000001,81.93535294117646,85.61274509803921,1.8,3.294736842105263,0.897,0.51875,2,1,0,0,0.734875816993464,0.15748195851825897,113.24499999999999
315,116,4,5.0,1.5,9.27,1,0.64,2920.0499999999997,1075.32,36540,9.27,7.5,37.08,99225,85.93289999999999,13456,796.5979829999999,17.74823934929885,93.67313725490196,68.0,86.60388235294117,94.65686274509804,3.3333333333333335,2.7155172413793105,0.9269999999999999,0.79375,3,2,3,0,0.8200228758169934,0.26344448958491556,118.095
314,112,3,1.5,3.0,7.79,0,0.45,2446.06,872.48,35168,0.0,4.5,23.37,98596,60.6841,12544,472.72913900000003,17.72004514666935,86.81686274509805,48.0,66.49011764705882,92.84313725490196,0.5,2.8035714285714284,0.779,0.7375,1,1,3,0,0.6893104575163398,0.23680946563476998,109.86500000000001
334,120,4,2.5,1.5,9.47,0,0.7,3162.98,1136.4,40080,0.0,3.75,37.88,111556,89.68090000000001,14400,849.2781230000002,18.275666882497067,97.26235294117646,48.00000000000001,72.75741176470588,99.11764705882354,1.6666666666666667,2.783333333333333,0.9470000000000001,0.9625,3,3,3,1,0.754892156862745,0.2899005446927425,120.945
330,116,1,4.0,4.0,9.63,1,0.75,3177.9,1117.0800000000002,38280,9.63,16.0,9.63,108900,92.73690000000002,13456,893.0563470000002,18.16590212458495,96.65725490196078,68.00000000000001,88.39435294117646,96.86274509803921,1.0,2.8448275862068964,0.9630000000000001,0.8875,3,3,3,1,0.783375816993464,0.08172653230301678,122.355
318,95,4,4.0,2.0,7.66,1,0.45,2435.88,727.7,30210,7.66,8.0,30.64,101124,58.6756,9025,449.455096,17.832554500127006,83.16696078431373,64.00000000000001,79.10017647058824,86.34803921568628,2.0,3.3473684210526318,0.766,0.55,1,2,0,0,0.748826797385621,0.17926255979456063,109.66
304,101,1,1.5,3.0,9.87,1,0.43,3000.4799999999996,996.8699999999999,30704,9.87,4.5,9.87,92416,97.41689999999998,10201,961.5048029999998,17.435595774162696,91.81578431372547,40.0,77.08947058823529,86.78921568627452,0.5,3.00990099009901,0.9869999999999999,0.5375000000000001,3,0,1,0,0.6371307189542483,0.24783256759541933,113.995
334,96,4,4.5,4.5,7.24,1,0.56,2418.16,695.04,32064,7.24,20.25,28.96,111556,52.4176,9216,379.50342400000005,18.275666882497067,83.34235294117647,88.00000000000001,86.40541176470589,89.11764705882352,1.0,3.4791666666666665,0.724,0.6625000000000001,1,3,0,0,0.8510588235294118,0.08973089795852321,113.03999999999999
290,100,1,2.0,3.5,7.43,1,0.34,2154.7,743.0,29000,7.43,7.0,7.43,84100,55.204899999999995,10000,410.17240699999996,17.029386365926403,80.40627450980392,48.0,72.64376470588235,84.31372549019608,0.5714285714285714,2.9,0.743,0.4375,1,0,1,0,0.621545751633987,0.16300084776045393,103.005
314,115,2,2.0,3.0,7.37,1,0.44,2314.18,847.5500000000001,36110,7.37,6.0,14.74,98596,54.316900000000004,13225,400.315553,17.72004514666935,85.76186274509806,48.00000000000001,75.85711764705883,94.09313725490196,0.6666666666666666,2.7304347826086954,0.737,0.775,1,1,3,0,0.6698104575163399,0.20748245159556905,109.84500000000001
296,94,5,3.0,2.5,9.59,1,0.43,2838.64,901.46,27824,9.59,7.5,47.95,87616,91.96809999999999,8836,881.974079,17.204650534085253,88.41392156862744,64.0,82.24835294117646,82.69607843137254,1.2,3.148936170212766,0.959,0.4,3,0,0,0,0.7854869281045751,0.1697401965286071,111.865
298,108,3,3.5,2.5,8.84,1,0.51,2634.32,954.72,32184,8.84,8.75,26.52,88804,78.1456,11664,690.807104,17.26267650163207,88.53647058823529,60.0,81.12188235294117,88.8235294117647,1.4,2.759259259259259,0.884,0.5874999999999999,2,0,2,0,0.7434117647058822,0.15427900668306815,111.49
313,94,4,3.5,3.5,7.27,1,0.37,2275.5099999999998,683.38,29422,7.27,12.25,29.08,97969,52.85289999999999,8836,384.24058299999996,17.69180601295413,80.88392156862744,72.0,80.13035294117647,85.19607843137254,1.0,3.3297872340425534,0.727,0.50625,1,1,0,0,0.7718202614379085,0.08298288628150614,107.645
290,107,5,1.5,5.0,8.17,0,0.43,2369.3,874.1899999999999,31030,0.0,7.5,40.85,84100,66.74889999999999,11449,545.338513,17.029386365926403,84.82460784313726,72.0,72.49476470588235,87.23039215686275,0.3,2.710280373831776,0.817,0.525,2,0,2,0,0.8102679738562091,0.2439934704567494,107.145
333,95,3,4.5,3.5,8.72,1,0.62,2903.76,828.4000000000001,31635,8.72,15.75,26.160000000000004,110889,76.03840000000001,9025,663.0548480000001,18.24828759089466,88.95107843137255,76.0,86.17064705882353,88.55392156862744,1.2857142857142858,3.5052631578947366,0.8720000000000001,0.64375,2,3,0,0,0.8071797385620915,0.0955244481791081,117.12
297,109,3,2.0,3.0,7.06,0,0.34,2096.8199999999997,769.54,32373,0.0,6.0,21.18,88209,49.843599999999995,11881,351.89581599999997,17.233687939614086,81.52186274509803,52.0,64.51311764705882,89.09313725490196,0.6666666666666666,2.7247706422018347,0.706,0.59375,1,0,2,0,0.6813104575163398,0.1862910475218128,103.71
313,108,1,1.5,4.0,9.55,0,0.47,2989.15,1031.4,33804,0.0,6.0,9.55,97969,91.20250000000001,11664,870.9838750000002,17.69180601295413,92.92058823529412,48.00000000000001,70.15235294117647,91.02941176470588,0.375,2.8981481481481484,0.9550000000000001,0.6812499999999999,3,1,2,0,0.6792647058823529,0.24309293081120362,115.225
300,98,2,4.5,3.0,9.31,1,0.5,2793.0,912.38,29400,9.31,13.5,18.62,90000,86.6761,9604,806.9544910000001,17.320508075688775,88.53901960784314,68.00000000000001,83.52341176470588,84.95098039215686,1.5,3.061224489795918,0.931,0.475,3,0,0,0,0.7550032679738563,0.11902921071187222,112.535
340,115,2,5.0,1.0,8.38,1,0.66,2849.2000000000003,963.7,39100,8.38,5.0,16.76,115600,70.22440000000002,13225,588.4804720000002,18.439088914585774,92.47833333333334,56.00000000000001,82.287,97.91666666666667,5.0,2.9565217391304346,0.8380000000000001,0.9375,2,3,3,0,0.7327222222222223,0.3054540081765357,119.08
306,114,5,4.5,3.0,9.82,0,0.65,3004.92,1119.48,34884,0.0,13.5,49.1,93636,96.4324,12996,946.966168,17.4928556845359,94.53,80.0,80.71799999999999,92.5,1.5,2.6842105263157894,0.982,0.7124999999999999,3,1,3,0,0.8886666666666666,0.136805847828227,117.66999999999999
297,96,2,4.0,5.0,8.1,0,0.36,2405.7,777.5999999999999,28512,0.0,20.0,16.2,88209,65.61,9216,531.4409999999999,17.233687939614086,82.9735294117647,80.0,73.78411764705882,83.67647058823529,0.8,3.09375,0.8099999999999999,0.43125,2,0,0,0,0.7805882352941177,0.07671869254273776,107.15
324,103,4,3.5,1.5,9.87,1,0.67,3197.8799999999997,1016.6099999999999,33372,9.87,5.25,39.48,104976,97.41689999999998,10609,961.5048029999998,18.0,94.29127450980393,56.00000000000001,83.37476470588236,90.56372549019606,2.3333333333333335,3.145631067961165,0.9869999999999999,0.6875,3,2,1,0,0.7663790849673201,0.25044925496356174,119.29499999999999
324,108,2,3.0,4.0,8.88,0,0.56,2877.1200000000003,959.0400000000001,34992,0.0,12.0,17.76,104976,78.85440000000001,11664,700.2270720000001,18.0,91.37294117647059,64.00000000000001,74.02376470588236,92.64705882352942,0.75,3.0,0.8880000000000001,0.75,2,2,2,1,0.7568235294117649,0.12422730812122182,116.08
322,114,5,1.5,2.0,8.78,1,0.61,2827.16,1000.92,36708,8.78,3.0,43.9,103684,77.0884,12996,676.8361519999999,17.944358444926362,92.0170588235294,48.00000000000001,79.61023529411764,94.85294117647058,0.75,2.824561403508772,0.8779999999999999,0.8125,2,2,3,1,0.7458431372549018,0.2846392979990604,116.22999999999999
294,104,2,2.5,3.0,7.32,1,0.34,2152.08,761.28,30576,7.32,7.5,14.64,86436,53.58240000000001,10816,392.22316800000004,17.146428199482248,81.2113725490196,52.0,74.32682352941175,86.5686274509804,0.8333333333333334,2.826923076923077,0.732,0.5125,1,0,1,0,0.6605620915032681,0.14500109617902215,104.27000000000001
331,114,4,2.5,1.5,9.55,1,0.77,3161.05,1088.7,37734,9.55,3.75,38.2,109561,91.20250000000001,12996,870.9838750000002,18.193405398660254,96.02352941176471,48.00000000000001,82.01411764705882,96.17647058823529,1.6666666666666667,2.9035087719298245,0.9550000000000001,0.8687499999999999,3,3,3,1,0.746421568627451,0.28141385499912247,120.725
328,116,1,2.0,3.0,8.13,0,0.55,2666.6400000000003,943.08,38048,0.0,6.0,8.13,107584,66.09690000000002,13456,537.3677970000001,18.110770276274835,90.45137254901961,44.00000000000001,67.47082352941176,96.56862745098039,0.6666666666666666,2.8275862068965516,0.8130000000000001,0.875,2,3,3,0,0.6573954248366013,0.22000260303936958,114.205
330,94,5,4.0,4.0,7.31,0,0.5,2412.2999999999997,687.14,31020,0.0,16.0,36.55,108900,53.436099999999996,8836,390.61789099999993,18.16590212458495,82.79392156862745,84.00000000000001,74.87635294117646,87.69607843137254,1.0,3.5106382978723403,0.731,0.6125,1,3,0,0,0.847486928104575,0.08086629611266939,110.93499999999999
317,100,1,3.0,2.5,6.84,1,0.34,2168.2799999999997,684.0,31700,6.84,7.5,6.84,100489,46.785599999999995,10000,320.01350399999995,17.804493814764857,80.8256862745098,48.0,72.89541176470588,88.2843137254902,1.2,3.17,0.6839999999999999,0.60625,0,2,1,0,0.6249477124183007,0.1559024835441703,106.34
296,108,1,1.5,3.5,8.55,0,0.34,2530.8,923.4000000000001,31968,0.0,5.25,8.55,87616,73.1025,11664,625.0263750000001,17.204650534085253,87.17058823529412,43.99999999999999,65.50235294117647,88.52941176470588,0.42857142857142855,2.740740740740741,0.8550000000000001,0.575,2,0,2,0,0.6375980392156863,0.22359376782544862,108.075
298,108,1,2.0,4.0,8.45,0,0.38,2518.1,912.5999999999999,32184,0.0,8.0,8.45,88804,71.40249999999999,11664,603.3511249999998,17.26267650163207,86.9764705882353,52.000000000000014,67.78588235294119,88.8235294117647,0.5,2.759259259259259,0.845,0.5874999999999999,2,0,2,0,0.6702450980392157,0.18520162023699552,108.625
297,111,3,3.5,4.5,9.04,0,0.53,2684.8799999999997,1003.4399999999999,32967,0.0,15.75,27.119999999999997,88209,81.72159999999998,12321,738.7632639999998,17.233687939614086,89.8585294117647,76.0,76.71511764705882,89.92647058823529,0.7777777777777778,2.675675675675676,0.9039999999999999,0.61875,3,0,3,0,0.8170882352941177,0.08190575730426267,112.44
301,107,3,1.5,2.0,9.58,0,0.47,2883.58,1025.06,32207,0.0,3.0,28.740000000000002,90601,91.7764,11449,879.2179120000001,17.349351572897472,91.59696078431372,40.0,66.95817647058823,88.84803921568627,0.75,2.8130841121495327,0.958,0.59375,3,0,2,0,0.6724934640522875,0.27813234304204754,112.28
323,116,1,4.5,2.5,7.05,0,0.5,2277.15,817.8,37468,0.0,11.25,7.05,104329,49.7025,13456,350.402625,17.97220075561143,85.61666666666665,60.00000000000001,69.36999999999998,95.83333333333333,1.8,2.7844827586206895,0.705,0.84375,1,2,3,0,0.7036111111111111,0.1784426456253599,110.425
322,113,5,3.0,1.5,9.08,0,0.57,2923.76,1026.04,36386,0.0,4.5,45.4,103684,82.4464,12769,748.6133120000001,17.944358444926362,93.00872549019607,56.00000000000001,72.60523529411765,94.43627450980392,2.0,2.849557522123894,0.908,0.8,3,2,3,1,0.7827875816993464,0.25493711238771705,116.63000000000001
337,104,4,3.0,5.0,7.38,0,0.61,2487.06,767.52,35048,0.0,15.0,29.52,113569,54.4644,10816,401.947272,18.35755975068582,85.8778431372549,80.0,75.52670588235293,92.8921568627451,0.6,3.2403846153846154,0.738,0.78125,1,3,1,0,0.832640522875817,0.15307905177982414,113.83
312,118,4,3.5,4.5,9.48,1,0.71,2957.76,1118.64,36816,9.48,15.75,37.92,97344,89.8704,13924,851.9713920000002,17.663521732655695,94.62098039215687,80.0,90.77258823529411,95.04901960784314,0.7777777777777778,2.6440677966101696,0.9480000000000001,0.8,3,1,3,0,0.8748300653594772,0.09903460309676822,119.28
313,110,2,4.5,3.0,9.36,0,0.56,2929.68,1029.6,34430,0.0,13.5,18.72,97969,87.60959999999999,12100,820.0258559999999,17.69180601295413,92.57725490196079,68.00000000000001,75.94635294117647,91.86274509803921,1.5,2.8454545454545452,0.9359999999999999,0.70625,3,1,3,0,0.7788758169934641,0.12783973194069284,116.10999999999999
326,108,5,2.5,4.5,8.49,0,0.64,2767.7400000000002,916.9200000000001,35208,0.0,11.25,42.45,106276,72.0801,11664,611.960049,18.05547008526779,90.01882352941176,76.0,76.81129411764705,92.94117647058823,0.5555555555555556,3.0185185185185186,0.849,0.7625,2,3,2,0,0.8513039215686274,0.16449968437407275,115.86500000000001
324,95,3,3.5,3.0,9.02,0,0.56,2922.48,856.9,30780,0.0,10.5,27.06,104976,81.3604,9025,733.8708079999999,18.0,89.22460784313725,64.0,72.73476470588234,87.23039215686275,1.1666666666666667,3.4105263157894736,0.9019999999999999,0.5875,3,2,0,0,0.7577679738562092,0.12906920889333817,114.61999999999999
333,103,1,3.5,3.5,7.78,0,0.57,2590.7400000000002,801.34,34299,0.0,12.25,7.78,110889,60.528400000000005,10609,470.91095200000007,18.24828759089466,86.85774509803922,60.0,70.11464705882352,91.88725490196077,1.0,3.233009708737864,0.778,0.7437499999999999,1,3,1,0,0.702624183006536,0.10585440706007829,113.03
329,120,2,2.0,1.5,8.27,0,0.57,2720.83,992.4,39480,0.0,3.0,16.54,108241,68.3929,14400,565.6092829999999,18.138357147217054,91.94764705882352,36.00000000000001,65.9685882352941,98.38235294117648,1.3333333333333333,2.7416666666666667,0.827,0.93125,2,3,3,0,0.6491078431372549,0.2924921254670074,114.99499999999999
311,100,4,4.5,4.0,9.36,0,0.56,2910.96,936.0,31100,0.0,18.0,37.44,96721,87.60959999999999,10000,820.0258559999999,17.635192088548397,90.28803921568627,84.00000000000001,79.37282352941176,87.40196078431373,1.125,3.11,0.9359999999999999,0.56875,3,1,1,0,0.8640065359477124,0.051511798105855516,115.21000000000001
316,110,3,4.0,1.5,8.23,0,0.5,2600.6800000000003,905.3000000000001,34760,0.0,6.0,24.69,99856,67.7329,12100,557.4417670000001,17.776388834631177,88.36607843137256,56.00000000000001,69.81964705882353,92.30392156862746,2.6666666666666665,2.8727272727272726,0.8230000000000001,0.725,2,2,3,0,0.7281797385620914,0.23247475638612003,112.00500000000001
324,103,3,3.5,4.5,7.92,0,0.55,2566.08,815.76,33372,0.0,15.75,23.759999999999998,104976,62.7264,10609,496.793088,18.0,86.49127450980392,76.0,74.69476470588235,90.56372549019606,0.7777777777777778,3.145631067961165,0.792,0.6875,1,2,1,0,0.800545751633987,0.08785633269239101,112.72
290,100,1,4.5,4.0,8.34,1,0.36,2418.6,834.0,29000,8.34,18.0,8.34,84100,69.5556,10000,580.093704,17.029386365926403,84.04627450980392,72.00000000000001,82.02776470588236,84.31372549019608,1.125,2.9,0.834,0.4375,2,0,1,0,0.7367124183006536,0.032758838023744026,107.69
324,98,4,4.5,4.0,9.38,0,0.67,3039.1200000000003,919.2400000000001,31752,0.0,18.0,37.52,104976,87.98440000000001,9604,825.2936720000002,18.0,91.28960784313725,84.00000000000001,79.97376470588236,88.48039215686273,1.125,3.306122448979592,0.9380000000000001,0.625,3,2,0,0,0.8679346405228757,0.06242427489460232,117.58000000000001
326,119,5,4.0,1.0,7.85,0,0.62,2559.1,934.15,38794,0.0,4.0,39.25,106276,61.622499999999995,14161,483.73662499999995,18.05547008526779,89.75049019607843,60.00000000000001,71.85029411764705,97.52450980392157,4.0,2.7394957983193278,0.7849999999999999,0.8999999999999999,1,3,3,0,0.7892483660130719,0.28572467073453617,114.27499999999999
336,105,3,4.5,2.0,7.34,0,0.53,2466.24,770.6999999999999,35280,0.0,9.0,22.02,112896,53.8756,11025,395.44690399999996,18.33030277982336,85.82323529411767,64.0,70.6939411764706,93.16176470588235,2.25,3.2,0.734,0.7875,1,3,2,0,0.7495392156862745,0.20654365591638965,112.64
303,111,1,4.0,2.0,9.02,0,0.46,2733.06,1001.2199999999999,33633,0.0,8.0,9.02,91809,81.3604,12321,733.8708079999999,17.406895185529212,90.39617647058824,52.000000000000014,69.83770588235295,90.80882352941177,2.0,2.72972972972973,0.9019999999999999,0.65625,3,0,3,0,0.6863627450980392,0.1964704205705519,112.07
292,110,5,3.5,2.5,9.38,1,0.57,2738.96,1031.8000000000002,32120,9.38,8.75,46.900000000000006,85264,87.98440000000001,12100,825.2936720000002,17.08800749063506,90.49549019607844,68.0,84.69729411764706,88.77450980392156,1.4,2.6545454545454548,0.9380000000000001,0.575,3,0,3,0,0.8189150326797385,0.16408444745840978,112.98000000000002
290,117,4,3.5,1.5,7.11,1,0.42,2061.9,831.87,33930,7.11,5.25,28.44,84100,50.5521,13689,359.42543100000006,17.029386365926403,82.66794117647058,56.00000000000001,76.40076470588235,91.3970588235294,2.3333333333333335,2.4786324786324787,0.7110000000000001,0.65,1,0,3,0,0.7231568627450979,0.22752306274979023,104.935
294,106,3,4.0,4.5,7.55,1,0.41,2219.7,800.3,31164,7.55,18.0,22.65,86436,57.0025,11236,430.36887499999995,17.146428199482248,82.54803921568627,80.00000000000001,83.52882352941177,87.40196078431373,0.8888888888888888,2.7735849056603774,0.755,0.5375,1,0,2,0,0.8005065359477124,0.054610092536485605,107.125
315,107,5,1.5,3.0,7.24,1,0.46,2280.6,774.6800000000001,33705,7.24,4.5,36.2,99225,52.4176,11449,379.50342400000005,17.74823934929885,83.67813725490197,56.00000000000001,77.00688235294118,90.90686274509805,0.5,2.94392523364486,0.724,0.68125,1,2,2,0,0.740356209150327,0.2271261407203914,108.89
303,112,5,4.5,2.0,7.89,1,0.51,2390.67,883.68,33936,7.89,9.0,39.449999999999996,91809,62.25209999999999,12544,491.1690689999999,17.406895185529212,86.08450980392156,72.0,83.25070588235293,91.22549019607844,2.25,2.705357142857143,0.7889999999999999,0.66875,1,0,3,0,0.8189183006535948,0.19734022183182426,110.515
328,96,5,4.5,2.5,8.21,1,0.6,2692.88,788.1600000000001,31488,8.21,11.25,41.050000000000004,107584,67.40410000000001,9216,553.3876610000002,18.110770276274835,86.60470588235295,76.0,84.76282352941176,88.23529411764706,1.8,3.4166666666666665,0.8210000000000001,0.625,2,3,0,0,0.8309509803921569,0.15970482980911963,114.485
316,94,3,1.0,3.0,9.14,1,0.47,2888.2400000000002,859.1600000000001,29704,9.14,3.0,27.42,99856,83.53960000000001,8836,763.5519440000002,17.776388834631177,88.67274509803921,44.0,76.40364705882352,85.63725490196079,0.3333333333333333,3.3617021276595747,0.914,0.5249999999999999,3,2,0,0,0.671124183006536,0.2699247843743345,113.03999999999999
298,103,3,4.5,3.5,8.83,1,0.51,2631.34,909.49,30694,8.83,15.75,26.490000000000002,88804,77.9689,10609,688.465387,17.26267650163207,87.45480392156864,76.0,85.27288235294118,86.74019607843138,1.2857142857142858,2.8932038834951457,0.883,0.5249999999999999,2,0,1,0,0.8029673202614379,0.07300934048831716,111.705
304,116,2,1.5,3.0,8.74,1,0.55,2656.96,1013.84,35264,8.74,4.5,17.48,92416,76.3876,13456,667.6276240000001,17.435595774162696,90.42078431372549,44.0,77.45247058823529,93.03921568627452,0.5,2.6206896551724137,0.874,0.7250000000000001,2,0,3,0,0.6724640522875817,0.24715801009292612,112.54
304,111,4,2.5,4.5,7.9,1,0.53,2401.6,876.9000000000001,33744,7.9,11.25,31.6,92416,62.410000000000004,12321,493.03900000000004,17.435595774162696,86.01911764705883,72.00000000000001,83.2114705882353,90.95588235294119,0.5555555555555556,2.7387387387387387,0.79,0.6625000000000001,1,0,3,0,0.8015196078431374,0.15783947870562132,110.6
315,118,1,4.0,3.0,9.43,1,0.67,2970.45,1112.74,37170,9.43,12.0,9.43,99225,88.9249,13924,838.5618069999999,17.74823934929885,94.72980392156862,60.00000000000001,84.83788235294116,95.49019607843137,1.3333333333333333,2.669491525423729,0.943,0.81875,3,2,3,0,0.7421339869281045,0.1394797162655539,118.455
331,112,5,1.5,5.0,8.27,1,0.67,2737.37,926.24,37072,8.27,7.5,41.349999999999994,109561,68.3929,12544,565.6092829999999,18.193405398660254,90.48686274509802,72.0,85.89211764705881,95.34313725490196,0.3,2.955357142857143,0.827,0.84375,2,3,3,0,0.8389771241830065,0.2601499173261709,117.445
302,95,2,4.5,4.5,9.85,1,0.52,2974.7,935.75,28690,9.85,20.25,19.7,91204,97.0225,9025,955.671625,17.378147196982766,90.27990196078431,80.0,88.16794117647058,83.99509803921568,1.0,3.1789473684210527,0.985,0.45,3,0,0,0,0.8108169934640523,0.06140544755028207,115.125
340,112,1,4.5,2.0,8.78,1,0.7,2985.2,983.3599999999999,38080,8.78,9.0,8.78,115600,77.0884,12544,676.8361519999999,18.439088914585774,93.45333333333332,56.00000000000001,82.87199999999999,96.66666666666667,2.25,3.0357142857142856,0.8779999999999999,0.9,2,3,3,1,0.7185555555555556,0.21511985289859026,120.03
321,114,2,3.0,4.5,7.19,1,0.58,2307.9900000000002,819.6600000000001,36594,7.19,13.5,14.38,103041,51.69610000000001,12996,371.69495900000004,17.916472867168917,85.55411764705883,68.00000000000001,81.7324705882353,94.70588235294117,0.6666666666666666,2.8157894736842106,0.7190000000000001,0.8062499999999999,1,2,3,0,0.7521862745098039,0.13947886992555303,111.715
328,107,3,1.0,1.5,8.91,1,0.54,2922.48,953.37,35096,8.91,1.5,26.73,107584,79.38810000000001,11449,707.347971,18.110770276274835,91.69637254901961,32.0,74.61782352941177,92.8186274509804,0.6666666666666666,3.0654205607476634,0.891,0.7625,2,3,2,0,0.6412287581699346,0.3287923933017886,115.83500000000001
338,116,5,2.0,4.5,7.81,0,0.69,2639.7799999999997,905.9599999999999,39208,0.0,9.0,39.05,114244,60.99609999999999,13456,476.3795409999999,18.384776310850235,90.20078431372549,72.0,75.72047058823529,98.03921568627452,0.4444444444444444,2.913793103448276,0.7809999999999999,0.9375,1,3,3,0,0.8402973856209149,0.21701209777463085,116.835
321,98,1,3.5,2.5,8.94,1,0.44,2869.74,876.12,31458,8.94,8.75,8.94,103041,79.9236,9604,714.5169839999999,17.916472867168917,89.22078431372549,52.0,79.1324705882353,88.0392156862745,1.4,3.2755102040816326,0.8939999999999999,0.60625,2,2,0,0,0.6757973856209151,0.15853463650793415,114.44
293,104,1,5.0,4.5,7.02,0,0.34,2056.8599999999997,730.0799999999999,30472,0.0,22.5,7.02,85849,49.28039999999999,10816,345.9484079999999,17.11724276862369,79.90843137254902,80.0,71.94505882352941,86.42156862745098,1.1111111111111112,2.8173076923076925,0.702,0.50625,1,0,1,0,0.7550718954248367,0.09594409303782304,103.77
319,112,1,3.5,4.5,7.35,1,0.55,2344.65,823.1999999999999,35728,7.35,15.75,7.35,101761,54.022499999999994,12544,397.06537499999996,17.86057109949175,85.57156862745099,68.0,81.7429411764706,93.57843137254902,0.7777777777777778,2.8482142857142856,0.735,0.76875,1,2,3,0,0.7344281045751635,0.10254526293122837,111.575
326,101,1,2.0,4.0,9.47,1,0.58,3087.2200000000003,956.47,32926,9.47,8.0,9.47,106276,89.68090000000001,10201,849.2781230000002,18.05547008526779,92.48049019607843,52.000000000000014,81.08829411764707,90.02450980392157,0.5,3.227722772277228,0.9470000000000001,0.675,3,3,1,0,0.691248366013072,0.20396988439686115,117.74499999999999
312,117,1,3.5,4.0,7.51,0,0.49,2343.12,878.67,36504,0.0,14.0,7.51,97344,56.400099999999995,13689,423.56475099999994,17.663521732655695,86.53264705882353,64.00000000000001,71.11958823529412,94.63235294117646,0.875,2.6666666666666665,0.751,0.7875000000000001,1,1,3,0,0.7239411764705882,0.10270339327217663,110.235
